business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes/ByAppointmentOnly,categories,hours,attributes/BusinessAcceptsCreditCards,hours/Monday,hours/Tuesday,hours/Wednesday,hours/Thursday,hours/Friday,hours/Saturday,attributes/BikeParking,attributes/RestaurantsPriceRange2,attributes/CoatCheck,attributes/RestaurantsTakeOut,attributes/RestaurantsDelivery,attributes/Caters,attributes/WiFi,attributes/BusinessParking,attributes/WheelchairAccessible,attributes/HappyHour,attributes/OutdoorSeating,attributes/HasTV,attributes/RestaurantsReservations,attributes/DogsAllowed,hours/Sunday,attributes/Alcohol,attributes/GoodForKids,attributes/RestaurantsAttire,attributes/Ambience,attributes/RestaurantsTableService,attributes/RestaurantsGoodForGroups,attributes/DriveThru,attributes,attributes/NoiseLevel,attributes/GoodForMeal,attributes/BusinessAcceptsBitcoin,attributes/Smoking,attributes/Music,attributes/GoodForDancing,attributes/AcceptsInsurance,attributes/BestNights,attributes/BYOB,attributes/Corkage,attributes/BYOBCorkage,attributes/HairSpecializesIn
tuyCmcmm5Q-bc-9zV76xKA,Pho Friendly,729 Brunswick Ave,Trenton,NJ,08638,40.23547,-74.7532115132,4.5,93,0,,"Thai, Vietnamese, Chinese, Restaurants",,True,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-15:0,False,2,,None,True,False,'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,None,True,False,,,u'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,,,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
96qKAK06EdkG6GPVxKDdTw,Goin' Postal Westhaven,"188 Front St, Ste 116, Westhaven Town Center",Franklin,TN,37064,35.9292046,-86.9195922,3.5,16,1,,"Shipping Centers, Notaries, Local Services, Printing Services, Mailbox Centers",,True,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-15:0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
yZP6Z8sbDpkeXyjNMDiyDg,Guess - Walnut Street,1520 Walnut St,Philadelphia,PA,19102,39.949452,-75.1670279,3.5,9,0,,"Men's Clothing, Women's Clothing, Children's Clothing, Fashion, Shopping, Accessories",,True,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,True,3,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,11:0-18:0,,,,,,,,,,,,,,,,,,,,
kR4tXc1fLeR2QNu8cMZrEg,Bustleton Radiology Associates,9601 Bustleton Ave,Philadelphia,PA,19115,40.0870701,-75.0353514,2,13,0,True,"Radiologists, Doctors, Health & Medical",,,9:0-19:30,9:0-17:30,9:0-17:30,9:0-17:0,9:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V-96iACFgPmVjjKACGxd7Q,Fusion Pizza & Grill,"1900 Grant Ave, Ste M-N",Philadelphia,PA,19115,40.0839955,-75.0354963,2.5,6,0,,"Ethnic Food, Specialty Food, Restaurants, Food, Pizza",,True,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-2:0,11:0-2:0,,,,True,True,,,,,,,,False,,11:0-23:0,,True,'casual',,,True,,,,,,,,,,,,,,
p184f-Zvf4ToPwLba0VS4A,Misto Diner,5413 Neshaminy Blvd,Bensalem,PA,19020,40.1447023,-74.934106,3.5,26,0,,"Chinese, Restaurants, Japanese",,True,,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,False,2,,True,True,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,False,False,True,,12:0-22:0,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,u'quiet',,,,,,,,,,,
WcSpc5mcfa7NUZ9GQgx0Tg,Endless Summer Tans,1708 E Speedway Blvd,Tucson,AZ,85719,32.2356889,-110.9464624,4.5,9,1,False,"Beauty & Spas, Eyelash Service, Skin Care, Tanning",,True,0:0-0:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,11:0-18:0,True,2,,,,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,,,,,,,,,,,,,,,,,,,
zVlhs7BVaouutt-rles-YA,Williams Sub Shop,3801 Tyrone Blvd N,Saint Petersburg,FL,33709,27.806517,-82.749065,4.5,99,1,,"Restaurants, Sandwiches",,False,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,True,1,,True,False,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,False,True,False,,11:0-17:0,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'upscale': False, 'divey': False, 'classy': False, 'trendy': False, 'hipster': False, 'casual': True}",,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
1E9o1SNo7UTf1XHTFPv1_Q,Franklin Juice Co,"230 Franklin Rd, Ste 11W",Franklin,TN,37064,35.9326054453,-86.860662065,4.5,66,1,,"Restaurants, Acai Bowls, Vegan, Organic Stores, Vegetarian, Food, Juice Bars & Smoothies",,True,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,True,2,,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,True,False,False,False,8:0-17:0,u'none',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}",False,,,,,,,,,
0CEUpFtaKhxbmrbSdP9MUQ,Acadia,824 S 8th St,Philadelphia,PA,19147,39.9389483,-75.1564078,4,79,0,False,"Restaurants, Cajun/Creole, Southern, Nightlife, Cocktail Bars, Breakfast & Brunch, Seafood, Bars",,True,0:0-0:0,17:0-23:0,17:0-23:0,17:0-0:0,17:0-2:0,17:0-2:0,True,2,False,True,None,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,True,True,True,True,10:0-23:0,u'full_bar',True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,
CPor0p2hvvHJJN4L0U_zEg,Ann Becnel Companion Dogs,6107 W End Blvd,New Orleans,LA,70124,30.0017108,-90.1146572,5,20,1,True,"Pet Services, Pets, Pet Training",,,0:0-0:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f82dhKNiUXsDVPMLqKYiIQ,Sher-e-Punjab,853 East Grant Rd,Tucson,AZ,85719,32.2509598946,-110.9591583204,4,446,1,False,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",,True,,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,False,2,,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,False,False,True,True,16:0-21:0,u'full_bar',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,,,u'average',"{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}",False,u'no',,,,,False,True,'no',
FF45pKN_lzqG8Bqk-_HQvw,Go! Gyro! Go!,,Saint Louis,MO,63116,38.5844866,-90.266699,4.5,49,1,,"Street Vendors, Food, Food Trucks, Greek, Food Stands, Restaurants, Mediterranean",,True,11:0-13:30,11:0-13:30,11:0-13:30,11:0-13:30,11:0-13:30,,True,1,,True,False,True,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,,False,True,False,,,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,,u'average',,,,,,,,True,False,,
GrzCVNDTRODqNez4zb4RLw,The Music Box Village,4557 N Rampart St,New Orleans,LA,70117,29.9635911,-90.0292571,5,22,1,,"Local Flavor, Public Art, Museums, Nightlife, Arts & Entertainment, Music Venues",,True,,,,,12:0-19:0,12:0-18:0,True,2,False,,,,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,True,True,False,,True,12:0-18:0,u'full_bar',True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,True,,,u'very_loud',,,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",True,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,
DeN5N6B78gysROm_Sq2kWA,Little V.I.P's Preschool,318 E Browning Rd,Bellmawr,NJ,08031,39.8654263,-75.0680731,3.5,7,1,,"Education, Preschools, Local Services, Child Care & Day Care, Elementary Schools",,,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scychO44eMoosS9iEBV7xw,Foot Massage Reflexology,7061 E Tanque Verde Rd,Tucson,AZ,85715,32.252342,-110.841512,4,21,1,False,"Massage, Beauty & Spas",,True,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,True,1,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,10:0-20:30,,,,,,,,,,,,,,,False,,,,,
IOZrqUQ2Jg6UeQ5CWpsmkg,Nesbit's Magazine Street Market,301 Magazine St,New Orleans,LA,70130,29.9504773,-90.0679445,5,7,1,,"Convenience Stores, Food, Grocery, Coffee & Tea, Beer, Wine & Spirits",,True,8:0-15:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-20:0,12:0-20:0,True,,,True,False,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,False,12:0-20:0,,,,,,,,,,,False,,,,,,,,,
TEP-73fGvgSUmtQFaOTA_g,The Steak Out,3640 W Tangerine Rd,Marana,AZ,85658,32.424551,-111.042885,2.5,30,0,,"Steakhouses, Burgers, Restaurants",,True,,,,,,,,2,,True,False,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,True,True,,,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,,u'loud',,,,,,,,,,,
28FfSlW07o8GTwOrbfNMHA,Bronze Lady Home Furnishings,15222 Municipal Dr,Madeira Beach,FL,33708,27.8037453386,-82.8031028436,2.5,5,1,,"Home & Garden, Furniture Stores, Shopping",,True,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,True,3,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,True,,,,,,,,,,,,,,,,,,,,,
Ir5Ts-NC7DDTL3XLizhV3g,City Center Park,415 Lincoln St,Greenwood,IN,46142,39.612805,-86.112796,5,12,1,False,"Playgrounds, Kids Activities, Active Life, Parks, Basketball Courts",,False,,,,,,,True,,,,,,,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,True,,,,,,,,,,,,,,,,,,
nSyOBxBRMugT3sKeT4YWBg,South Cleaner & Tailor,6102 S MacDill Ave,Tampa,FL,33611,27.8798076,-82.4936332,3.5,9,0,,"Sewing & Alterations, Local Services, Dry Cleaning & Laundry, Laundry Services",,,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,9:0-15:0,,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
I0gSLthWBsiUPzBft_CZ9Q,Marino's Auto Repair,2028 S Bancroft St,Philadelphia,PA,19145,39.9254629,-75.173622,4.5,15,1,,"Auto Repair, Automotive",,True,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-16:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBgbL_KQTRRLQPQQtmUkYQ,Mr Wizard Worcester Car Wash,3008 W Germantown Pike,Norristown,PA,19403,40.1613222658,-75.3808923571,4,7,1,,"Car Wash, Automotive",,True,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,,,,,,,,,,,,,,,8:0-18:0,,,,,,,,,,,,,,,,,,,,
dhz3m3xUFy6-BrU9xTfkow,PAWS  Plaquemines Animal Welfare Society,455A F Edward Hebert Blvd,Belle Chasse,LA,70037,29.8938336797,-89.9798587105,3.5,5,1,,"Animal Shelters, Pet Adoption, Pets",,,,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bDAlJYMIzwOewIThe2IZjQ,Domino's Pizza,4430 South Mann,Indianapolis,IN,46221,39.699929,-86.2416313,4,12,1,,"Chicken Wings, Sandwiches, Restaurants, Pizza",,True,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-1:0,10:30-1:0,,1,,True,True,,'no',,,,,True,False,False,10:30-0:0,,False,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,True,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
b7YJrFZWZdI2C5-9nZvVdw,Saltwater Grill,710 S Carrollton Ave,New Orleans,LA,70118,29.944454,-90.133537,2.5,34,0,,"Specialty Food, Restaurants, Food, Seafood, Seafood Markets",,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,2,,True,False,,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,True,True,,11:0-21:0,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,,u'average',,,,,,,,,,,
6WBHCXHfLAG26n0ALAkoPA,U-Haul of Somerdale,411 White Horse Pike,Somerdale,NJ,08083,39.8490746,-75.0228262,1.5,11,1,,"Automotive, Propane, Movers, Self Storage, Towing, Home Services, Truck Rental, Local Services",,True,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-20:0,7:0-19:0,,,,,,,,,,,,,,,9:0-17:0,,,,,,,,,,,False,,,,,,,,,
xvFV3ENVa_9POy_grBs03Q,Warminster Veterinary Hospital,405 York Rd,Warminster,PA,18974,40.2012588,-75.1005572,4,12,1,,"Pets, Veterinarians",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FR-xWttfR8qaODqcuExvw,Pls Check Cashers,3563 N Stone Ave,Tucson,AZ,85705,32.2717394,-110.9723419,2,5,1,,"Financial Services, Insurance, Check Cashing/Pay-day Loans, Auto Insurance, Automotive, Registration Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGigkw0zqh4TTXferq3XGA,Sparkle Cupcake Company,321 Sam Ridley Pkwy W,Smyrna,TN,37167,35.9873329,-86.5469148,4,5,0,,"Food, Bakeries, Desserts",,True,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-20:0,10:0-20:0,,1,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
x9xBKymj6CJ2WuCCFInb7g,Fine Wine & Good Spirits,"12 E Hinckley Ave, Ridley Pk",Chester,PA,19078,39.8790789,-75.3227924,3.5,8,1,,"Food, Beer, Wine & Spirits",,True,0:0-0:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,False,2,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,None,,,,,,,,,,,,,
SRexiuEsx1d9-dZVUsssQA,Brandon Burgers,1513 W Brandon Blvd,Brandon,FL,33511,27.9373704213,-82.3077001423,3.5,24,1,,"Salad, Hot Dogs, Burgers, Restaurants, American (Traditional), Fast Food",,True,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,True,,,True,True,True,,,True,,,True,,True,10:30-22:0,,,,,,,,,,,,,,,,,,,,
xJyp6RLqNRv3tSu6njPKxQ,World of Beer,"102 Main St, Ste 100",Exton,PA,19341,40.0236651,-75.6291878,3,208,1,,"Nightlife, Pubs, American (Traditional), Restaurants, Bars",,True,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:30,11:0-23:30,True,2,False,True,True,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,False,True,11:0-20:0,u'full_bar',False,'casual',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",True,True,,,u'average',"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,
bwL2TymVrYekkkKztKyiwA,Bourgoyne Guest House,839 Bourbon St,New Orleans,LA,70116,29.960205,-90.064396,4,7,1,,"Guest Houses, Hotels & Travel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-VBhLd8DAz2VyDF3YBMH4g,Heritage Hardwood Floors,4450 60th Ave N,Saint Petersburg,FL,33714,27.82573,-82.694405,4,11,1,True,"Flooring, Refinishing Services, Home Services",,True,0:0-0:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
1P_mGUY1PyPq7_ZabrzpBw,Carmine's Steakhouse,20 S 4th St,Saint Louis,MO,63102,38.6243584,-90.1886849,4,261,1,,"Italian, Restaurants, Steakhouses",,True,16:0-22:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,False,3,,True,None,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,,True,True,True,False,,'full_bar',False,'dressy',"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,,,,,,
mHDBZmEH0Er3184YS83_LQ,Splash Car Wash & Lube,802 W Bloomingdale Ave,Brandon,FL,33511,27.8939198,-82.2943716,2.5,50,1,,"Tires, Automotive, Auto Repair, Oil Change Stations, Auto Detailing, Car Wash",,True,8:0-16:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,,,,,,,u'free',,,,,,,,9:0-17:0,,,,,,,,,,,,,,,,,,,,
XwoXi0M66RU6Gouq-DSDHw,G Peppers Grill & Tavern,8745 Gunn Hwy,Odessa,FL,33556,28.0921362,-82.5785736,4,82,1,,"Restaurants, Mexican, American (Traditional)",,True,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,True,1,,True,False,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,False,True,False,False,10:30-21:0,u'beer_and_wine',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",,True,,,u'average',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}",,,,,,,,,,
1vmx7_L210UBbOWLzrhepQ,Chicago Music Store,45 S 6th Ave,Tucson,AZ,85701,32.2213692,-110.9683558,4,44,1,,"Electronics, Musical Instruments & Teachers, Shopping",,True,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,True,2,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiJfb924ewMO9S2f-9W9Pw,Advanced Towing & Recovery,1099 Menzler Rd,Nashville,TN,37210,36.1397600339,-86.7380914652,4,15,1,,"Towing, Automotive",,True,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,,,,,,,,,,,,,,0:0-0:0,,,,,,,,,,,,,,,,,,,,
OfW-VK04qr7b7bPm5QbyLg,Taqueria Feliz,303 Horsham Rd,Horsham,PA,19044,40.1807271,-75.1346993,3,77,0,,"Mexican, Pizza, Restaurants",,True,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,16:0-22:0,True,2,,True,False,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",True,True,False,True,True,False,16:0-20:30,u'full_bar',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",True,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,,,,,,,,,
dP_1jbKl47-9Ty83RyeJDA,Washington Memorial Chapel,RR 23,Valley Forge,PA,19481,40.10001,-75.462631,4.5,5,1,,"Churches, Religious Organizations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qa1YQzo00sm9O0JUlwdCQw,Taste of Nawlins,504 Madison St,New Orleans,LA,70116,29.9580151,-90.0618951,4,178,1,,"Historical Tours, Tours, Hotels & Travel, Food Tours, Walking Tours",,,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,,,,,,,,,,,,,,,9:0-22:0,,,,,,,,,,,,,,,,,,,,
0DbIUh_Xuj6H5B_SF0RLCQ,Iguana's Mexican Restaurant,"680 E 56th St, Ste A",Brownsburg,IN,46112,39.8518617214,-86.3847577572,4,74,1,,"Restaurants, Mexican",,True,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:30,10:30-22:30,,2,,True,True,,,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,True,True,,False,,10:30-22:0,,True,'casual',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}",,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
bSJczuohHVko33UT82hnfA,Blaze Pizza,611 O'keefe Ave,New Orleans,LA,70113,29.948395,-90.075281,4,302,1,False,"Pizza, Fast Food, Gluten-Free, Restaurants, Salad",,True,0:0-0:0,11:0-22:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,True,1,,True,True,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,True,False,False,False,11:0-22:0,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}",False,True,False,,'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,,,,,,
7hSJSIBUP1UQncD4xWPDqg,The Delaware Contemporary,200 S Madison St,Wilmington,DE,19801,39.7382891,-75.5601479,4.5,11,1,,"Arts & Entertainment, Event Planning & Services, Venues & Event Spaces, Museums",,True,,,,12:0-20:0,12:0-17:0,12:0-17:0,,,,,,,u'free',,,,,,,False,12:0-17:0,,True,,,,,,,,,,,,,,,,,,
cSigjSbOfHR_mHGTCmJTaQ,Kids 'R' Kids of Waterset,6406 Covington Garden Dr,Apollo Beach,FL,33572,27.7705318,-82.3703483,4,6,1,,"Child Care & Day Care, Education, Local Services, Preschools",,,0:0-0:0,6:0-18:30,6:0-18:30,6:0-18:30,6:0-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCM-vL-vRLJ4HB2OE8Nnbg,Baxter's Saloon & Grill,20 Liberty Blvd,Malvern,PA,19355,40.0536347,-75.526719,2.5,31,0,,"Bars, Pubs, Nightlife, Restaurants, American (Traditional)",,True,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,True,2,,True,False,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,True,True,,12:0-22:0,'full_bar',False,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,'average',,,,,,,,,,,
yooufdsf3eAVq_9RQNSDJA,Mazzoni Center,"1348 Bainbridge St, Fl 2",Philadelphia,PA,19147,39.9426271,-75.1650829,3,46,1,True,"Local Services, Community Service/Non-Profit, Health & Medical, Doctors, Family Practice, Medical Centers, Counseling & Mental Health",,True,0:0-0:0,9:0-19:0,9:0-21:0,8:0-17:0,8:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
8YJtf5v76SIz-4udyF4YmA,The Hideout Coffee House,218 Oakfield Dr,Brandon,FL,33511,27.9344684803,-82.2878021747,4.5,22,0,,"Food, Coffee & Tea",,True,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,True,1,,True,,False,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,True,,,,6:30-19:0,,,,,,,,,,,,,,,,,,,,
